file_name,wing,genotype_1,genotype_2,sex,ind_name,side,left/right,av_0.50301_pca_score,av_0.22066_pca_score,av_0.072128_pca_score,av_0.041431_pca_score,av_0.031946_pca_score,av_0.024948_pca_score,av_0.018308_pca_score,av_0.015293_pca_score,av_0.011828_pca_score,av_0.010721_pca_score,av_0.0070774_pca_score,av_0.0049404_pca_score,av_0.0043809_pca_score,av_0.0040939_pca_score,av_0.0032058_pca_score,av_0.0029431_pca_score,av_0.0024919_pca_score,av_0.0021771_pca_score,av_0.0018749_pca_score,av_0.0017083_pca_score,av_0.0015689_pca_score,av_0.0011976_pca_score,av_0.0010609_pca_score,av_0.00093322_pca_score,av_0.00086645_pca_score,av_0.00074226_pca_score,av_0.00067982_pca_score,av_0.00062963_pca_score,av_0.00057423_pca_score,av_0.00051661_pca_score,av_0.00045574_pca_score,av_0.00040186_pca_score,av_0.0003605_pca_score,av_0.00034049_pca_score,av_0.00033056_pca_score,av_0.00029424_pca_score,av_0.00027587_pca_score,av_0.00026038_pca_score,av_0.00023667_pca_score,av_0.00021082_pca_score,av_0.00020138_pca_score,av_0.00019121_pca_score,av_0.00017982_pca_score,av_0.0001705_pca_score,av_0.00015312_pca_score,av_0.00014506_pca_score,av_0.00013853_pca_score,av_0.0001267_pca_score,av_0.00011834_pca_score,av_0.00011592_pca_score,av_9.9671e-05_pca_score,av_9.3405e-05_pca_score,av_8.8918e-05_pca_score,av_8.5699e-05_pca_score,av_8.2197e-05_pca_score,av_7.4753e-05_pca_score,av_7.223e-05_pca_score,av_6.6939e-05_pca_score,av_6.3306e-05_pca_score,av_5.9128e-05_pca_score,av_5.2487e-05_pca_score,av_5.062e-05_pca_score,av_4.7221e-05_pca_score,av_4.2106e-05_pca_score,av_3.9539e-05_pca_score,av_3.6455e-05_pca_score,av_3.5619e-05_pca_score,av_3.3736e-05_pca_score,av_2.9917e-05_pca_score,av_2.9218e-05_pca_score,av_2.6194e-05_pca_score,av_2.3741e-05_pca_score,av_2.2604e-05_pca_score,av_1.9289e-05_pca_score,av_1.7345e-05_pca_score,av_1.5363e-05_pca_score,av_1.3639e-05_pca_score,av_1.1901e-05_pca_score,av_1.0412e-05_pca_score,av_9.0175e-06_pca_score
JM00.0001-v_Ant_g.tif,Ant,numata,elegans,f,JM00.0001,v,g,2.7941,1.9764,3.1373,-3.425,1.6712,-1.1649,-0.57257,0.64674,-0.07714,1.8267,-0.073087,-0.77418,0.20165,-1.5121,-0.075491,0.33995,-0.087419,-0.02822,0.27559,-0.60791,-0.084498,0.3657,0.25649,0.30152,-0.3308,0.12159,0.045089,0.017719,0.11704,0.37526,0.015961,0.26038,0.064497,0.14113,-0.038401,0.12476,0.1252,-0.20089,0.014501,0.046089,0.1962,-0.0525,0.12759,-0.039266,-0.042345,-0.13872,-0.13083,-0.010797,-0.0137,0.0047885,-0.043958,-0.040106,0.084327,-0.070626,0.13107,0.11194,0.031699,0.08961,0.01153,0.010898,0.065715,-0.05548,0.015239,0.022313,0.057378,0.039,-0.041457,-0.04826,0.022707,-0.036883,0.014402,-0.029349,0.013686,0.042339,-0.0039239,0.05701,-0.12142,0.021584,-0.061573,0.051368
JM00.0018-v_Ant_d.tif,Ant,numata,elegans,f,JM00.0018,v,d,2.1052,-2.3763,2.5243,-3.6555,1.6651,0.24593,-1.5665,-0.15291,-1.5186,2.1057,-0.080994,-0.55423,-0.15921,-0.03402,-1.0311,0.18328,-0.40598,0.11199,0.3622,-0.20522,-0.95997,-0.20883,-0.91066,-0.18333,0.49989,0.27381,0.47352,-0.62946,-0.066588,-0.18591,-0.39401,-0.13531,-0.064981,0.29684,0.29113,0.023854,0.13402,0.18958,0.10245,-0.39356,0.13151,0.026755,0.084518,0.053498,0.072691,0.092648,0.17491,0.018032,-0.26897,-0.276,0.0072359,-0.0065506,-0.012353,-0.1829,-0.064766,0.087601,0.10759,0.042638,0.17706,0.027199,-0.12339,-0.023663,-0.036227,0.14418,0.021673,-0.071656,-0.0014196,0.14386,-0.022979,-6.8776e-05,-0.037295,0.11513,-0.015478,-0.00058704,-0.023978,-0.028408,-0.033734,0.052467,0.038814,0.012828
JM02.0107-v_Ant_d.tif,Ant,marsaeus,phasiana,f,JM02.0107,v,d,17.0049,1.2592,1.2544,-2.1221,2.0066,0.77689,2.9355,-0.53896,-0.80865,-0.75229,0.36153,-0.066337,-0.10863,-0.33849,-0.055087,0.038397,-0.25196,-0.46664,0.36515,0.81924,-0.09774,-0.24634,0.52822,0.28199,-0.089884,0.24507,-0.47315,0.1401,0.36249,-0.071649,0.05554,0.26585,-0.035796,0.14162,0.11427,-0.10394,0.16104,-0.084048,0.053536,-0.29627,0.024215,0.13023,-0.12935,0.076569,-0.10512,0.20321,-0.059521,-0.014048,-0.063055,0.047563,0.0097273,-0.0046353,0.007215,0.12587,0.12693,-0.073863,-0.075692,0.0052696,-0.017199,0.08108,-0.042229,0.0099372,-0.0088492,0.044997,0.012803,-0.012926,0.037004,-0.02088,0.045048,0.034238,-0.035681,0.079508,-0.056814,0.011299,0.031857,0.055817,0.024307,-0.011072,0.029782,0.0034661
JM02.0108-v_Ant_g.tif,Ant,marsaeus,phasiana,f,JM02.0108,v,g,17.613,-1.6175,-2.3573,0.32474,-2.4491,-2.0289,-1.8417,-2.3989,3.208,0.75269,-1.9491,-0.43547,0.22708,-1.0887,1.2737,0.44633,0.38607,-0.42853,-0.068622,-0.052711,-0.19945,0.072782,-0.30326,0.23242,0.53,0.26749,-0.20292,0.2111,0.12772,-0.30703,0.2957,-0.01205,0.22359,-0.11723,-0.084105,0.18738,0.040387,0.35523,-0.24011,-0.22922,-0.20604,-0.16209,-0.10807,0.02893,0.11649,-0.037399,0.036959,-0.015555,-0.0632,0.030383,0.026311,-0.071467,0.047356,0.1062,0.03797,0.014212,-0.0016899,-0.088295,0.095857,0.056937,-0.05523,-0.13892,-0.06233,-0.05502,0.038195,-0.075105,0.11888,-0.039754,0.0019302,0.12402,0.015372,0.033513,0.03165,-0.0013731,0.039378,0.082801,0.040811,-0.0010972,-0.038339,-0.038387
JM02.0153-v_Ant_g.tif,Ant,marsaeus,phasiana,f,JM02.0153,v,g,11.4548,2.6807,1.5481,-0.45368,0.79501,0.47906,0.36738,0.16116,1.8346,-0.70666,0.42059,0.61851,0.51811,0.069932,-0.70338,0.92156,-0.68692,0.33029,-0.33402,0.99544,0.32104,-0.17258,-0.1752,0.3345,0.34743,0.43971,-0.18854,0.26424,0.081468,-0.46712,-0.12913,0.1057,-0.087125,-0.057338,0.25555,-0.11933,0.12172,-0.049684,-0.32595,-0.10847,0.14186,-0.14598,0.065923,0.1989,0.33109,-0.17257,-0.10357,-0.18084,0.016804,-0.1179,0.03572,0.048607,-0.17304,-0.010385,-0.062297,0.052199,0.086773,-0.03788,0.01593,0.027498,-0.081557,-0.15539,-0.030129,0.064218,0.08528,0.065894,0.032979,-0.042479,-0.020122,0.010988,0.056383,0.043112,0.020584,-0.031725,-0.05328,-0.050042,-0.054224,-0.044015,-0.015447,0.013924
JM02.0155-v_Ant_d.tif,Ant,marsaeus,phasiana,f,JM02.0155,v,d,5.8687,0.11506,1.8792,0.22677,0.87358,-0.99774,0.37155,-0.026984,-0.55176,0.4421,0.41966,0.54528,0.3381,0.94803,-0.32246,-0.05184,-0.51833,0.15476,-0.12775,0.23343,-0.075558,0.068207,0.18956,0.30615,0.08644,0.25716,-0.10598,-0.14577,-0.27618,0.1669,-0.13684,-0.061481,-0.19899,-0.012723,0.12834,-0.10204,0.066099,-0.024583,-0.022762,-0.24341,-0.016257,0.072524,-0.17438,0.027905,0.10947,-0.0018594,-0.14366,0.096396,0.13468,0.029892,-0.081332,0.052716,0.050157,0.0068036,0.14266,0.12234,0.010493,0.058627,0.047917,0.051403,0.0074409,0.029778,1.8923e-05,-0.0084114,-0.023644,-0.057698,0.0074702,0.0703,0.012962,0.029905,0.038723,-0.049036,-0.0095471,-0.040483,-0.0074436,6.7008e-05,-0.016204,0.023869,-0.0052659,-0.022613
JM02.0156-v_Ant_g.tif,Ant,marsaeus,phasiana,f,JM02.0156,v,g,8.0634,-1.3201,1.9855,1.5733,-0.5669,-0.14469,1.7651,0.16578,0.38078,-0.036649,0.91449,0.23603,-0.5718,-0.27006,0.15373,0.20905,0.0427,-0.12181,0.37804,0.45878,-0.085583,-0.082393,-0.04454,0.13484,0.038247,0.024009,-0.44856,0.17421,-0.18059,-0.22299,0.2688,0.056311,0.055205,-0.1155,0.1478,-0.25542,0.065939,-0.017311,-0.090473,-0.18767,-0.058906,-0.020355,-0.063946,-0.10658,-0.074814,-0.097064,0.093208,0.030787,0.0074434,0.0079011,0.0062461,0.082909,-0.14839,-0.11355,-0.0069243,-0.017359,-0.072369,0.15965,0.09351,-0.0040113,-0.10077,-0.068366,0.16699,-0.010488,-0.033475,0.049505,0.014697,0.013353,0.049702,-0.015422,-0.1278,-0.00066095,0.060159,0.036636,-0.11433,-0.055954,0.066258,0.022791,-0.012924,-0.036678
JM02.0233-v_Ant_d.tif,Ant,marsaeus,rileyi,f,JM02.0233,v,d,6.1762,3.1863,-0.048757,0.70308,1.4603,-2.2263,0.87529,0.68522,0.17246,0.95953,-0.12015,-0.10925,-0.1873,0.73431,0.17273,-0.46699,-0.28253,0.36466,0.092875,0.034098,0.34444,0.085801,-0.5028,0.16912,0.18951,0.31704,-0.20576,0.19,0.13451,-0.10453,0.078357,-0.10752,-0.58467,-0.17997,0.12326,-0.095908,0.16123,-0.22462,-0.024755,0.14326,0.14912,0.0073824,0.010763,0.071952,0.015207,0.033301,0.036911,0.018758,-0.048306,-0.053081,-0.071267,-0.011729,0.10372,-0.002881,-0.1765,0.035092,-0.091619,0.038179,-0.12014,-0.085527,-0.12587,0.068611,-0.0013228,0.070096,-0.14492,0.073512,0.018796,-0.090137,-0.0072895,-0.018042,0.068019,0.049025,-0.034827,0.0053254,0.08197,0.0074362,-0.03051,0.010075,-0.0013051,-0.0047166
JM02.0234-v_Ant_d.tif,Ant,marsaeus,rileyi,m,JM02.0234,v,d,4.9217,2.796,-3.4062,2.2837,2.1125,-0.10758,1.1559,0.80618,0.41539,0.86466,-1.2465,0.3394,-0.14657,0.2564,-0.029486,0.21068,-0.31048,-0.25721,0.11674,-0.17234,-0.17054,-0.14931,-0.10749,-0.079895,-0.054923,-0.043047,0.20873,0.34622,-0.039096,0.090244,0.07834,-0.29776,-0.0747,-0.090613,-0.20685,-0.00032929,0.036828,0.040577,-0.0054305,-0.067989,0.15624,0.16724,0.06475,-0.11395,0.068355,-0.14544,0.12994,0.11273,0.08843,0.14522,0.026901,-0.023425,-0.0015093,0.10846,-0.074088,0.15109,-0.035819,0.019939,-0.041426,0.080446,-0.012068,-0.0028261,0.05379,0.031311,-0.039314,-0.044138,-0.058266,0.018537,0.004682,0.065513,-0.073988,-0.012635,0.024152,0.01766,-0.0071452,0.0099452,0.046171,-0.025729,0.0035121,0.043983
JM02.0235-v_Ant_d.tif,Ant,satevis,cydon,m,JM02.0235,v,d,2.8875,-1.3152,-3.0877,2.0249,-0.8146,0.73684,-0.39428,1.6134,-0.3892,-0.36044,1.2773,0.022283,0.20163,0.39244,-0.46376,0.53407,0.46994,0.013777,-0.2876,-0.18317,-0.068405,-0.48695,0.39871,-0.070736,0.15766,0.13697,0.081509,-0.025757,0.36862,0.26257,0.05594,0.073197,-0.16975,0.0059682,0.12376,0.0043663,-0.025648,-0.17159,0.026342,0.020712,-0.074132,-0.14723,0.13912,-0.16731,-0.112,-0.090099,0.16588,0.14132,0.0061859,-0.25754,-0.11603,-0.13079,0.071221,-0.026577,-0.097664,0.20991,0.026905,-0.031581,0.066539,0.13691,0.1331,-0.11693,0.029871,-0.020459,0.057182,-0.0045035,0.0026176,0.021388,-0.050595,0.033154,-0.0069008,-0.16325,-0.015333,0.064539,0.010572,0.02398,0.015177,0.028849,-0.030403,0.03088
JM02.0236-v_Ant_g.tif,Ant,satevis,cydon,m,JM02.0236,v,g,3.4062,-3.5336,-6.9308,1.3864,-2.944,-2.6121,-3.0067,0.55273,0.52808,1.1553,-0.8654,0.58778,-1.6153,-0.94028,-1.0099,0.34432,1.1846,-0.29505,-0.074613,0.57627,0.093254,0.42196,-0.04478,0.47628,-0.00134,-0.1574,0.19199,-0.43829,0.037034,0.5943,-0.14063,0.045454,0.16156,0.040089,-0.21831,0.16049,-0.17283,0.11384,-0.0012295,0.065082,-0.067786,-0.036615,0.061219,0.0036175,-0.096431,0.16967,-0.11405,-0.043601,-0.0096414,0.052759,0.032346,0.065695,0.12405,-0.0096795,0.16767,0.0014508,0.032601,-0.1139,0.065186,-0.11975,0.11119,-0.19037,0.012459,0.0045431,0.046962,0.0001398,-0.055136,-0.069565,-0.0097389,0.013277,-0.041291,0.043659,-0.019612,0.052295,-0.076458,-0.021411,0.073448,0.019811,0.028423,-0.053007
JM02.0237-v_Ant_d.tif,Ant,satevis,cydon,m,JM02.0237,v,d,2.2231,4.2745,1.152,1.8665,-1.1259,0.64129,-0.37809,0.17638,-1.1928,0.79648,-0.25733,0.25043,0.49257,0.01367,0.2874,-0.039675,-0.040704,-0.19141,-0.6643,-0.15033,0.28254,0.32537,-0.025202,0.55262,0.36455,0.17193,0.016039,-0.022244,0.014407,-0.024062,-0.1389,0.10438,0.090192,0.064383,-0.07561,-0.045926,-0.15654,0.30053,0.12322,0.25578,0.18809,-0.048343,-0.04721,0.16542,0.22446,0.20259,0.037683,-0.086069,-0.0097381,-0.10473,0.065104,-0.031673,0.15699,-0.084062,-0.067683,0.074445,-0.026684,-0.012347,-0.12795,0.057029,0.0082626,-0.039723,0.0031995,0.09203,0.061581,-0.012203,-0.0094273,0.026061,-0.047712,0.10872,-0.042159,0.072237,-0.047054,-0.047885,-0.0091913,-0.055518,-0.011303,-0.056408,0.017217,0.0057306
JM02.0238-v_Ant_g.tif,Ant,satevis,cydon,m,JM02.0238,v,g,-0.18937,-2.4264,-2.1049,2.7807,0.24801,1.9902,-1.3072,2.1749,-0.99148,-0.33169,1.4387,1.0161,0.20344,0.52198,-0.045049,0.28352,0.1994,-0.15457,-0.33184,-0.46349,0.32697,0.37462,-0.62409,-0.15995,0.3448,-0.0077563,-0.067318,0.14029,-0.2579,0.37475,0.10113,0.20548,0.075759,0.21611,0.036093,-0.13488,0.095171,0.058509,0.039131,-0.1124,-0.11878,-0.015175,0.052394,0.0043412,0.12261,-0.032205,0.043808,-0.1525,0.018512,-0.12286,0.032247,0.011314,0.040326,0.013889,-0.016771,0.018877,-0.084627,-0.11569,0.091614,-0.071318,-0.019794,0.050205,-0.019798,0.032657,-0.043744,-0.080287,0.029271,0.033541,0.050922,0.045968,0.042799,-0.011769,0.081199,0.034209,0.026502,-0.076266,0.02193,0.029317,-0.044914,-0.0099174
JM02.0362-v_Ant_d.tif,Ant,ludovica,ludovica,f,JM02.0362,v,d,-0.4978,-5.8143,-1.5556,3.0738,0.20875,1.1042,0.59537,-2.3997,-1.4172,-1.1523,0.30116,1.3006,1.0262,-0.4191,-0.32114,0.29608,0.20682,-0.14494,0.67725,0.49376,-0.11383,0.44224,0.58198,-0.085836,-0.43478,-0.093975,-0.46349,0.16498,0.29698,-0.085607,-0.38294,-0.10668,-0.01253,-0.1354,-0.29829,-0.12433,-0.29864,-0.013981,0.045794,0.0030788,0.2398,0.023308,0.10343,0.17767,0.042587,-0.022781,0.054177,0.097941,0.028722,0.047885,-0.14352,0.030855,-0.02668,-0.072018,0.05792,0.0027095,0.063989,0.055571,-0.0022523,-0.048341,-0.049049,-0.053992,-0.091707,-0.043024,-0.1369,0.15316,0.018035,0.023364,-0.014841,0.02902,0.04462,-0.032946,0.050886,0.040545,0.024922,-0.018945,-0.049553,-0.0099254,-0.0023929,-0.013989
JM02.0377-v_Ant_g.tif,Ant,marsaeus,mothone,f,JM02.0377,v,g,7.2438,-11.3627,0.21646,-2.7962,0.17011,-0.66679,3.348,-0.50349,0.06116,-1.9221,-0.53537,-1.0628,-0.30803,0.42935,-1.0886,-0.50321,0.38183,0.41642,0.0095663,0.029567,-0.49185,-0.072346,0.041515,0.23481,0.41481,0.14491,-0.36168,0.2256,0.31514,0.40428,0.085246,0.26262,-0.024984,0.13215,0.2135,0.089524,-0.1519,-0.16987,0.069682,-0.13682,0.23308,-0.20516,0.041423,0.14922,0.041967,0.1367,-0.083207,-0.088449,-0.13176,0.081775,-0.16541,-0.14657,0.013333,0.056643,0.092811,-0.06188,0.15438,-0.094463,0.15986,-0.088727,-0.04075,0.048844,0.077471,-0.049513,-0.082308,0.049311,0.0091757,0.091779,-0.15756,0.053055,0.050419,0.078909,0.07235,0.06402,-0.048676,0.07392,-0.053162,0.0091335,0.077455,0.012226
JM02.0378-v_Ant_d.tif,Ant,marsaeus,mothone,f,JM02.0378,v,d,6.2918,-3.9572,-0.20735,-1.3252,-3.4225,-0.72144,2.1773,-0.018848,-1.2816,-0.10607,-1.1093,0.68158,-0.24739,-0.35296,0.95652,-0.096045,-0.4838,-0.39623,0.64383,0.056573,0.37439,-0.16168,0.046225,-0.55716,0.19706,-0.0042895,-0.21766,0.29365,-0.13453,-0.36744,-0.063604,-0.04151,-0.078783,-0.17613,0.227,-0.041416,0.011804,-0.09995,-0.11713,-0.20121,-0.13412,0.09021,-0.029593,0.1145,0.11452,-0.030438,0.064417,-0.068984,0.27418,-0.19186,-0.028184,-0.081746,-0.016827,0.19356,-0.07771,-0.059301,-0.048764,0.090681,-0.032227,0.016843,0.063477,-0.095882,0.10632,0.12782,0.023203,0.010187,-0.06063,-0.010009,0.00030967,0.025012,0.020674,-0.062762,-0.091388,-0.0225,-0.046478,0.036627,-0.00011122,-0.0046702,0.0057167,-0.0014478
JM02.0382-v_Ant_g.tif,Ant,marsaeus,mothone,f,JM02.0382,v,g,0.91191,-9.5277,2.8906,0.63798,-0.051765,0.15673,0.56704,-0.67979,0.20196,-0.44094,-0.52506,0.29345,0.47294,0.21112,0.37299,-0.85999,-0.68756,-0.15432,-1.0403,-0.0078984,-0.012792,0.090599,0.087912,-0.27376,0.044491,0.1637,0.31272,-0.16542,0.17117,-0.072793,0.053785,-0.16764,-0.019957,0.059463,-0.026584,0.011145,-0.42557,-0.25876,-0.0050034,0.11724,-0.037182,-0.050116,0.02408,0.12461,0.02476,-0.16721,0.026315,0.071551,-0.10036,-0.17186,0.019049,-0.093101,-0.15424,-0.074785,0.017581,-0.062716,-0.093041,-0.082731,-0.092707,-0.10033,-0.0052491,-0.0063483,0.011902,-0.030516,-0.049251,0.041143,0.0017206,-0.060964,-0.043173,0.001506,-0.010213,0.03617,0.010339,0.045922,0.019158,-0.022972,-0.010482,-0.034454,-0.038234,0.022698
JM02.0383-v_Ant_g.tif,Ant,marsaeus,mothone,f,JM02.0383,v,g,7.8324,-8.3048,0.10668,1.8009,-1.3737,0.80045,-0.34802,-2.7598,2.5542,-2.6107,-0.2408,-0.93492,1.695,-0.048702,-0.43751,-0.76347,0.45294,-0.15122,-0.76324,-0.088955,-0.29469,0.03152,-0.56697,-0.30303,0.25877,-0.35185,0.12129,-0.41005,-0.50908,0.082667,0.083032,-0.15248,-0.21507,-0.1522,-0.19761,-0.035989,0.22185,0.15905,-0.032202,0.022196,-0.26741,-0.12258,-0.13182,0.075858,0.064905,0.10576,-0.072964,-0.034062,-0.12734,-0.25819,0.1898,0.045105,0.067298,-0.076616,-0.11992,-0.019038,-0.14498,-0.063852,0.10384,-0.22272,0.0060948,0.020468,0.1541,-0.0010846,0.037671,0.058444,0.1232,-0.063431,0.039469,0.00076002,-0.021814,0.046781,0.11077,0.030109,0.014741,0.0073097,-0.025879,-0.050849,-0.01191,-0.00061166
JM02.0414-v_Ant_g.tif,Ant,marsaeus,phasiana,f,JM02.0414,v,g,11.0813,0.61972,2.3893,2.4397,0.93952,-0.5137,0.95083,-0.51045,0.81403,0.77815,0.26184,0.23957,0.21523,-0.14088,-0.26103,-0.33952,0.089486,0.0075106,-0.36742,0.046521,0.12147,-0.20554,-0.085861,-0.07663,-0.12192,0.097334,0.053625,0.10843,-0.19126,-0.12337,0.18902,-0.036343,-0.13514,0.081109,-0.074272,-0.075856,0.004495,-0.11311,-0.0030483,-0.064011,-0.11665,0.12478,0.010708,0.019269,0.089801,-0.080944,-0.018668,0.11637,0.047063,0.013795,0.12341,0.036858,-0.021791,0.024014,0.052105,-0.082103,-0.022368,-0.11413,-0.05553,0.012658,0.14303,-0.075698,0.039745,0.0034001,-0.096187,0.057739,-0.013086,0.078544,-0.025251,-0.056559,0.0041865,-0.044035,-0.027613,-0.030609,-0.046712,0.053752,-0.040115,-0.0027838,0.0078146,-0.037545
JM02.0484-v_Ant_g.tif,Ant,satevis,cydon,f,JM02.0484,v,g,8.7973,1.5787,-0.32078,1.6603,0.78113,-0.76807,2.5872,-0.75119,0.46995,-0.41717,0.55368,0.43365,0.064283,0.0062094,0.10264,-0.30428,0.45837,0.065894,-0.08457,0.18248,0.16804,0.15341,0.0074349,0.076374,-0.048436,-0.038016,-0.14145,-0.14521,-0.083528,-0.061232,0.049884,0.32672,-0.092858,0.013364,0.025714,-0.16469,0.020084,-0.089786,-0.049655,-0.11885,0.25934,-0.12249,0.0586,0.070211,-0.029938,0.17182,-0.08244,0.10553,-0.039425,0.19539,0.12956,0.069166,-0.10382,-0.068201,0.040704,0.0085043,-0.02203,0.056882,0.048204,-0.047659,-0.0049906,0.023464,0.1604,-0.002144,-0.023077,-0.03329,-0.0068342,0.076693,-0.034765,0.0089644,-0.02245,-0.011093,-0.041791,-0.027236,0.056841,-0.081269,0.026766,0.020501,0.035192,-0.024352
JM02.0542-v_Ant_g.tif,Ant,ludovica,ludovica,m,JM02.0542,v,g,-17.8957,-4.5258,-2.7153,2.6817,2.7579,3.662,-0.0034766,-1.8404,-0.92957,1.0058,2.1609,0.17393,1.3886,-0.21919,1.7303,-0.22644,-0.063273,-0.79573,0.064969,0.24075,0.28385,0.036131,-0.50263,0.1839,0.37116,-0.74304,0.2093,0.23731,0.41606,-0.35036,0.28909,0.056245,-0.089395,0.31529,-0.039775,0.22894,0.256,0.029642,-0.17884,-0.34098,-0.0018527,-0.009653,-0.33296,0.0064955,-0.21744,-0.15651,0.042142,0.063497,-0.08145,-0.033221,-0.078674,0.11912,-0.10444,-0.025314,0.015367,0.12117,0.040536,-0.09313,0.059707,-0.098224,0.076311,0.063211,-0.01699,0.041657,0.011084,-0.12031,-0.027742,0.033524,-0.1005,-0.06479,-0.078077,0.067225,-0.039374,0.021784,0.036765,0.0054221,-0.03127,-0.077627,-0.017558,0.056704
JM02.0674-v_Ant_g.tif,Ant,marsaeus,mothone,f,JM02.0674,v,g,3.2769,1.4963,1.6482,1.712,0.2939,-0.49655,-0.68706,1.1045,0.84454,-0.56804,0.080362,-0.27194,-0.48049,0.87723,0.40885,-0.38351,0.27164,-0.0065586,0.043007,0.6118,0.097618,-0.29407,-0.032503,0.33771,0.14459,-0.15366,0.14971,0.11822,-0.01338,-0.25943,-0.048289,0.048514,-0.061811,0.21699,0.26433,-0.099475,-0.00064992,-0.010219,-0.14312,0.021676,0.075151,0.23639,-0.055744,-0.087613,-0.1373,0.15226,-0.051358,-0.20389,-0.032319,-0.050039,-0.093545,0.053954,-0.089872,-0.098438,0.029152,-0.048138,-0.085324,-0.023144,-0.014277,0.089866,0.054564,0.024712,0.01443,-0.063622,0.028569,-0.074662,-0.014642,-0.092014,-0.043269,0.019828,0.026128,-0.00071879,-0.06207,-0.0027111,-0.0014383,-0.059604,0.0025967,-0.040188,-0.031282,0.010786
JM02.0675-v_Ant_d.tif,Ant,marsaeus,mothone,m,JM02.0675,v,d,-11.2421,5.1837,-4.1562,-1.7966,4.5211,-2.0874,-2.9976,1.6275,2.0904,-1.6401,1.1899,-2.5507,-2.1318,-0.3581,0.46704,-1.1568,-1.7688,0.42174,-0.29471,-0.53337,-0.86921,0.79201,0.34191,0.88725,-0.11156,0.36235,0.098671,-0.1789,-0.335,-0.16707,0.019159,-0.21024,-0.3721,-0.039757,0.19137,-0.79129,-0.23122,0.44748,0.017565,-0.38931,-0.21748,-0.14037,0.13114,-0.13619,-0.027961,-0.059874,0.059831,0.10011,0.10045,0.054392,-0.11504,-0.12321,0.13582,-0.24639,0.0071124,0.029629,-0.040836,0.12678,0.0067015,0.10993,0.11261,0.040474,0.061625,-0.033967,-0.062581,0.11227,0.03123,0.034522,0.044934,-0.15876,0.054156,-0.032095,0.013734,0.035404,0.011643,0.016642,0.058446,-0.036572,-0.050955,-0.0031418
JM02.0684-v_Ant_g.tif,Ant,marsaeus,mothone,f,JM02.0684,v,g,9.961,-2.3113,0.94687,-0.29231,0.44401,0.82064,-1.6692,0.91409,-1.9409,-0.96864,0.71126,0.2648,0.049528,0.011149,0.64371,-0.36103,-0.081787,0.22643,-0.055785,-0.36872,-0.70447,-0.9069,-0.30497,-0.38183,0.2968,-0.21137,0.1769,0.19165,-0.14242,0.025747,-0.14604,-0.014157,-0.045057,0.078923,-0.055706,0.17519,0.02353,0.12807,-0.092671,0.073402,-0.017659,0.014,-0.080982,0.1298,0.029471,0.00060152,0.010136,0.097659,0.011676,0.072728,0.15142,0.0050239,0.032297,0.12095,0.053611,-0.072903,0.086756,0.096692,-0.096243,0.03623,0.0048689,0.032159,-0.098779,-0.084365,0.16208,0.097715,0.19744,0.0026962,-0.0031454,0.035569,-0.01233,0.0080405,-0.012497,0.0016872,0.0024914,0.0037517,0.077825,-0.013234,0.031806,-0.01104
JM02.0685-v_Ant_d.tif,Ant,marsaeus,mothone,f,JM02.0685,v,d,-5.5255,-0.33145,3.7957,2.0893,1.2832,-0.49647,0.13315,-0.36549,0.82556,0.33411,-0.55777,0.46856,-0.60366,-0.76106,0.53817,-1.0907,-0.63394,0.54103,0.19955,-0.51905,0.00068619,-0.41203,-0.40775,0.69715,-0.12042,-0.52825,0.035374,-0.16691,-0.05655,-0.43102,0.59829,-0.34052,0.13533,-0.18501,0.017393,0.014206,0.36483,-0.04514,0.33348,0.10318,0.10766,-0.16209,-0.061904,-0.053765,0.0059817,-0.27903,-0.27549,-0.074632,-0.11081,-0.086064,0.013974,0.1186,-0.068744,-0.050202,0.10547,-0.091937,0.067562,0.0015896,-0.012123,0.032115,0.041888,-0.0070355,0.081534,0.022567,-0.00062577,0.0094745,0.070676,-0.05263,0.055067,0.05397,-0.053931,-0.038889,0.0045857,0.0095633,0.026046,-0.056987,0.057113,0.023071,0.022243,-0.00026838
JM02.0686-v_Ant_g.tif,Ant,marsaeus,mothone,f,JM02.0686,v,g,5.3787,-1.087,0.13824,1.728,-0.90184,-0.18351,0.11488,-1.1134,-1.4319,0.23492,-0.99969,-0.41051,-0.57909,0.77626,-0.35965,-0.80149,-0.22773,-0.33925,-0.2367,-0.305,0.89167,-0.13955,-0.017498,-0.44628,-0.48313,-0.68675,0.065982,0.03512,0.042335,0.24095,0.24432,0.046483,-0.67261,0.21106,-0.19358,-0.068525,-0.18231,0.31226,-0.20453,0.15554,0.024423,-0.37093,-0.046772,-0.13155,0.14924,-0.071292,-0.14002,-0.28845,-0.22043,0.0092844,0.13993,-0.023827,0.1868,-0.015375,0.0091869,0.10235,-0.098811,-0.029548,0.097838,0.20068,-0.042817,-0.24225,0.28581,-0.096578,0.0021507,-0.030176,0.01782,0.17916,0.16967,0.006697,-0.047132,0.095084,-0.014512,0.0030186,0.052964,-0.064252,0.026179,0.037495,0.032691,-0.004775
